datetime,temp,humidity,precip,precipprob,preciptype,windspeed,conditions,icon
2024-07-29T04:30:00,11.5,89.27,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T04:31:00,11.4,89.78,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T04:32:00,11.5,89.48,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T04:33:00,11.5,90.38,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T04:34:00,11.4,90.46,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T04:35:00,11.6,89.75,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T04:36:00,11.4,90.81,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T04:37:00,11.4,90.29,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T04:38:00,11.4,90.71,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T04:39:00,11.5,89.97,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T04:40:00,11.6,89.97,0.0,0.0,,4.9,Clear,clear-day
2024-07-29T04:41:00,11.5,89.76,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T04:42:00,11.5,89.49,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T04:43:00,11.5,89.52,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T04:44:00,11.4,90.34,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T04:45:00,11.4,89.37,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T04:46:00,11.4,89.9,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T04:47:00,11.4,89.28,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T04:48:00,11.4,90.21,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T04:49:00,11.5,89.64,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T04:50:00,11.4,89.8,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T04:51:00,11.4,90.43,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T04:52:00,11.3,90.18,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T04:53:00,11.4,90.73,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T04:54:00,11.5,89.72,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T04:55:00,11.5,89.91,0.0,0.0,,4.9,Clear,clear-day
2024-07-29T04:56:00,11.4,90.56,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T04:57:00,11.4,90.25,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T04:58:00,11.4,89.64,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T04:59:00,11.5,90.31,0.0,0.0,,4.9,Clear,clear-day
2024-07-29T05:00:00,10.9,90.29,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:01:00,10.9,89.3,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:02:00,11.0,89.94,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T05:03:00,10.9,89.75,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:04:00,10.9,90.0,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:05:00,10.8,90.94,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:06:00,10.9,89.77,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:07:00,10.8,90.24,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:08:00,10.9,90.79,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:09:00,10.9,90.12,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:10:00,11.0,89.9,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:11:00,10.9,90.85,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:12:00,11.0,90.79,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T05:13:00,11.0,90.72,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:14:00,10.8,90.2,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:15:00,10.9,90.79,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:16:00,11.0,90.13,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:17:00,10.8,90.0,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:18:00,10.9,90.19,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T05:19:00,10.8,91.02,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:20:00,10.9,89.77,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:21:00,10.8,90.58,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:22:00,10.8,90.26,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:23:00,10.9,89.97,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:24:00,10.8,90.4,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:25:00,10.9,90.09,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:26:00,10.8,90.15,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:27:00,10.9,90.6,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:28:00,10.8,89.86,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T05:29:00,10.8,90.72,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:30:00,10.9,90.73,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T05:31:00,10.8,90.57,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:32:00,10.7,90.49,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T05:33:00,10.8,90.84,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:34:00,10.9,91.02,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T05:35:00,10.8,90.36,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:36:00,10.7,91.11,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:37:00,10.7,90.71,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:38:00,10.8,90.2,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:39:00,10.8,89.62,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:40:00,10.7,90.51,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:41:00,10.7,90.3,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T05:42:00,10.9,90.39,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:43:00,10.8,90.35,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:44:00,10.8,89.62,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:45:00,10.9,90.33,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T05:46:00,10.8,90.43,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T05:47:00,10.7,89.93,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:48:00,10.7,89.66,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:49:00,10.8,90.59,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:50:00,10.9,90.86,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:51:00,10.9,89.9,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:52:00,10.7,89.77,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:53:00,10.8,89.6,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:54:00,10.8,90.88,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T05:55:00,10.8,90.66,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:56:00,10.9,90.45,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:57:00,10.9,90.16,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T05:58:00,10.8,89.91,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T05:59:00,10.8,89.98,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:00:00,10.5,91.17,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:01:00,10.6,91.42,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:02:00,10.5,90.78,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:03:00,10.5,90.72,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T06:04:00,10.6,90.35,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T06:05:00,10.7,90.35,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T06:06:00,10.7,90.71,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:07:00,10.6,89.98,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:08:00,10.6,89.96,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:09:00,10.7,90.9,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:10:00,10.6,90.45,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:11:00,10.7,91.29,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:12:00,10.7,90.38,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:13:00,10.7,91.23,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T06:14:00,10.7,90.91,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:15:00,10.7,90.79,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:16:00,10.6,90.31,0.0,0.0,,4.9,Clear,clear-day
2024-07-29T06:17:00,10.6,90.28,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:18:00,10.9,90.9,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:19:00,10.7,90.1,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:20:00,10.7,90.21,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:21:00,10.8,90.9,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:22:00,10.8,91.32,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:23:00,10.8,90.79,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:24:00,10.7,90.72,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T06:25:00,10.9,90.77,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:26:00,10.8,89.9,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:27:00,10.8,90.08,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:28:00,10.7,90.65,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:29:00,10.9,90.59,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:30:00,10.9,90.51,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:31:00,10.9,91.63,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:32:00,10.8,90.02,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:33:00,10.9,91.03,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:34:00,10.8,90.41,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:35:00,10.8,90.61,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:36:00,11.0,90.2,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T06:37:00,10.9,90.86,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:38:00,10.9,91.21,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:39:00,10.9,90.87,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:40:00,10.9,90.63,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:41:00,10.9,90.82,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:42:00,11.0,91.52,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:43:00,11.0,90.67,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:44:00,11.0,90.35,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:45:00,11.2,91.04,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:46:00,11.1,90.7,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T06:47:00,11.1,91.53,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T06:48:00,11.0,89.96,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:49:00,11.0,90.42,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:50:00,11.0,91.71,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:51:00,11.1,91.52,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:52:00,11.1,91.3,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T06:53:00,11.2,91.34,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T06:54:00,11.1,91.59,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:55:00,11.1,89.97,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:56:00,11.1,90.11,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T06:57:00,11.2,90.95,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T06:58:00,11.1,91.09,0.0,0.0,,4.9,Clear,clear-day
2024-07-29T06:59:00,11.1,90.78,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:00:00,12.7,91.28,0.0,0.0,,4.9,Clear,clear-day
2024-07-29T07:01:00,12.8,90.88,0.0,0.0,,4.8,Clear,clear-day
2024-07-29T07:02:00,12.9,92.06,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:03:00,12.8,91.35,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:04:00,12.8,91.69,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T07:05:00,12.9,91.4,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T07:06:00,12.8,91.57,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:07:00,12.9,91.03,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:08:00,12.9,91.23,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:09:00,13.1,92.1,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:10:00,12.9,91.09,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:11:00,12.8,91.01,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:12:00,12.9,90.67,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:13:00,12.9,91.69,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T07:14:00,12.9,90.96,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:15:00,13.1,91.65,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:16:00,13.0,91.03,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T07:17:00,13.0,91.63,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:18:00,12.9,90.88,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T07:19:00,13.1,91.57,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:20:00,13.1,91.86,0.0,0.0,,4.9,Clear,clear-day
2024-07-29T07:21:00,13.1,91.7,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:22:00,13.0,91.01,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T07:23:00,13.3,90.88,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:24:00,13.0,90.96,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:25:00,13.2,90.63,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:26:00,13.4,90.46,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:27:00,13.1,91.55,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:28:00,13.0,91.43,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:29:00,13.1,90.67,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:30:00,13.3,91.57,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:31:00,13.2,91.06,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:32:00,13.3,90.26,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:33:00,13.4,90.67,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:34:00,13.3,90.28,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:35:00,13.2,90.1,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:36:00,13.2,91.38,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:37:00,13.5,90.8,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:38:00,13.3,91.23,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T07:39:00,13.2,90.72,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:40:00,13.4,90.22,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T07:41:00,13.5,90.86,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T07:42:00,13.5,90.07,0.0,0.0,,5.1,Clear,clear-day
2024-07-29T07:43:00,13.5,91.05,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T07:44:00,13.4,90.84,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:45:00,13.6,90.23,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T07:46:00,13.5,91.03,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T07:47:00,13.4,90.93,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T07:48:00,13.6,90.83,0.0,0.0,,5.0,Clear,clear-day
2024-07-29T07:49:00,13.6,90.67,0.0,0.0,,5.2,Clear,clear-day
2024-07-29T07:50:00,13.6,90.31,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:51:00,13.7,90.12,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:52:00,13.4,89.9,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T07:53:00,13.4,90.0,0.0,0.0,,5.6,Clear,clear-day
2024-07-29T07:54:00,13.6,90.45,0.0,0.0,,5.5,Clear,clear-day
2024-07-29T07:55:00,13.7,90.72,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T07:56:00,13.7,90.01,0.0,0.0,,5.7,Clear,clear-day
2024-07-29T07:57:00,13.6,89.8,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:58:00,13.5,90.37,0.0,0.0,,5.3,Clear,clear-day
2024-07-29T07:59:00,13.6,90.95,0.0,0.0,,5.4,Clear,clear-day
2024-07-29T08:00:00,15.9,86.19,0.018,108.0,rain,6.1,Rain,rain
2024-07-29T08:01:00,15.8,85.87,0.018,93.0,rain,6.5,Rain,rain
2024-07-29T08:02:00,15.8,86.23,0.019,91.0,rain,6.4,Rain,rain
2024-07-29T08:03:00,15.8,86.29,0.016,101.0,rain,6.4,Rain,rain
2024-07-29T08:04:00,15.7,86.68,0.017,99.0,rain,6.1,Rain,rain
2024-07-29T08:05:00,15.7,85.91,0.018,91.0,rain,6.4,Rain,rain
2024-07-29T08:06:00,15.8,86.02,0.016,92.0,rain,6.3,Rain,rain
2024-07-29T08:07:00,15.6,85.31,0.019,102.0,rain,6.5,Rain,rain
2024-07-29T08:08:00,15.7,85.68,0.017,97.0,rain,6.0,Rain,rain
2024-07-29T08:09:00,15.7,86.48,0.016,95.0,rain,6.1,Rain,rain
2024-07-29T08:10:00,15.9,85.19,0.017,99.0,rain,6.8,Rain,rain
2024-07-29T08:11:00,16.0,85.47,0.017,96.0,rain,6.2,Rain,rain
2024-07-29T08:12:00,15.9,85.17,0.017,109.0,rain,6.1,Rain,rain
2024-07-29T08:13:00,15.9,85.98,0.016,110.0,rain,6.3,Rain,rain
2024-07-29T08:14:00,15.9,84.82,0.017,97.0,rain,6.1,Rain,rain
2024-07-29T08:15:00,15.9,85.52,0.018,105.0,rain,6.8,Rain,rain
2024-07-29T08:16:00,16.0,85.07,0.018,110.0,rain,6.5,Rain,rain
2024-07-29T08:17:00,15.8,86.18,0.016,105.0,rain,6.8,Rain,rain
2024-07-29T08:18:00,15.8,85.95,0.015,103.0,rain,6.6,Rain,rain
2024-07-29T08:19:00,15.7,85.82,0.017,107.0,rain,6.4,Rain,rain
2024-07-29T08:20:00,15.9,85.64,0.016,90.0,rain,6.6,Rain,rain
2024-07-29T08:21:00,15.9,84.76,0.017,109.0,rain,6.2,Rain,rain
2024-07-29T08:22:00,16.1,85.3,0.016,93.0,rain,6.7,Rain,rain
2024-07-29T08:23:00,15.8,85.66,0.016,98.0,rain,6.5,Rain,rain
2024-07-29T08:24:00,15.9,85.16,0.016,110.0,rain,6.2,Rain,rain
2024-07-29T08:25:00,16.2,85.02,0.015,91.0,rain,6.5,Rain,rain
2024-07-29T08:26:00,15.9,84.4,0.015,93.0,rain,6.4,Rain,rain
2024-07-29T08:27:00,16.0,84.53,0.017,95.0,rain,6.5,Rain,rain
2024-07-29T08:28:00,16.2,85.42,0.017,101.0,rain,6.4,Rain,rain
2024-07-29T08:29:00,16.1,85.29,0.014,91.0,rain,6.6,Rain,rain
2024-07-29T08:30:00,16.0,84.43,0.015,90.0,rain,6.8,Rain,rain
2024-07-29T08:31:00,15.9,84.15,0.015,91.0,rain,6.7,Rain,rain
2024-07-29T08:32:00,15.9,84.88,0.014,101.0,rain,6.5,Rain,rain
2024-07-29T08:33:00,15.9,84.03,0.015,102.0,rain,6.8,Rain,rain
2024-07-29T08:34:00,16.2,84.8,0.016,93.0,rain,6.4,Rain,rain
2024-07-29T08:35:00,16.2,84.09,0.016,91.0,rain,6.9,Rain,rain
2024-07-29T08:36:00,16.2,84.86,0.016,92.0,rain,6.9,Rain,rain
2024-07-29T08:37:00,16.1,84.11,0.015,104.0,rain,6.9,Rain,rain
2024-07-29T08:38:00,16.1,85.07,0.014,100.0,rain,6.8,Rain,rain
2024-07-29T08:39:00,16.2,83.74,0.015,107.0,rain,6.7,Rain,rain
2024-07-29T08:40:00,16.2,84.6,0.015,107.0,rain,6.5,Rain,rain
2024-07-29T08:41:00,16.2,83.9,0.014,99.0,rain,7.0,Rain,rain
2024-07-29T08:42:00,16.0,83.96,0.013,97.0,rain,7.0,Rain,rain
2024-07-29T08:43:00,16.3,83.47,0.013,104.0,rain,7.2,Rain,rain
2024-07-29T08:44:00,16.2,83.48,0.014,98.0,rain,6.7,Rain,rain
2024-07-29T08:45:00,16.1,83.98,0.015,109.0,rain,6.8,Rain,rain
2024-07-29T08:46:00,16.3,83.29,0.012,105.0,rain,7.1,Rain,rain
2024-07-29T08:47:00,16.3,84.17,0.013,109.0,rain,6.5,Rain,rain
2024-07-29T08:48:00,16.1,83.28,0.013,110.0,rain,6.8,Rain,rain
2024-07-29T08:49:00,16.2,83.93,0.014,97.0,rain,7.1,Rain,rain
2024-07-29T08:50:00,16.4,84.39,0.012,97.0,rain,7.0,Rain,rain
2024-07-29T08:51:00,16.2,82.98,0.014,98.0,rain,6.9,Rain,rain
2024-07-29T08:52:00,16.2,83.65,0.012,106.0,rain,7.2,Rain,rain
2024-07-29T08:53:00,16.1,83.1,0.014,110.0,rain,6.9,Rain,rain
2024-07-29T08:54:00,16.3,83.37,0.013,99.0,rain,6.8,Rain,rain
2024-07-29T08:55:00,16.1,83.11,0.014,94.0,rain,6.5,Rain,rain
2024-07-29T08:56:00,16.3,82.67,0.013,101.0,rain,7.0,Rain,rain
2024-07-29T08:57:00,16.3,83.87,0.012,109.0,rain,7.2,Rain,rain
2024-07-29T08:58:00,16.4,82.68,0.012,101.0,rain,6.9,Rain,rain
2024-07-29T08:59:00,16.3,83.52,0.013,106.0,rain,6.9,Rain,rain
2024-07-29T09:00:00,17.8,76.15,0.0,0.0,,9.1,Clear,clear-day
2024-07-29T09:01:00,18.0,75.1,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:02:00,18.0,75.35,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:03:00,17.9,75.45,0.0,0.0,,8.6,Clear,clear-day
2024-07-29T09:04:00,17.9,76.16,0.0,0.0,,9.3,Clear,clear-day
2024-07-29T09:05:00,18.0,76.05,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:06:00,17.9,74.89,0.0,0.0,,9.3,Clear,clear-day
2024-07-29T09:07:00,17.9,74.88,0.0,0.0,,8.8,Clear,clear-day
2024-07-29T09:08:00,18.0,75.24,0.0,0.0,,9.3,Clear,clear-day
2024-07-29T09:09:00,17.9,74.93,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:10:00,18.0,75.65,0.0,0.0,,9.4,Clear,clear-day
2024-07-29T09:11:00,18.2,74.79,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:12:00,17.8,74.84,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:13:00,17.9,75.17,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:14:00,18.3,75.39,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:15:00,17.9,74.79,0.0,0.0,,9.5,Clear,clear-day
2024-07-29T09:16:00,18.0,74.94,0.0,0.0,,8.9,Clear,clear-day
2024-07-29T09:17:00,18.0,74.37,0.0,0.0,,8.9,Clear,clear-day
2024-07-29T09:18:00,18.2,74.49,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:19:00,18.0,74.6,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:20:00,17.9,74.28,0.0,0.0,,9.1,Clear,clear-day
2024-07-29T09:21:00,18.3,75.08,0.0,0.0,,8.8,Clear,clear-day
2024-07-29T09:22:00,18.0,74.58,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:23:00,18.1,74.19,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:24:00,18.1,73.8,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:25:00,18.1,73.89,0.0,0.0,,9.6,Clear,clear-day
2024-07-29T09:26:00,18.3,73.62,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:27:00,18.3,73.73,0.0,0.0,,8.8,Clear,clear-day
2024-07-29T09:28:00,18.2,74.23,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:29:00,18.1,73.57,0.0,0.0,,9.3,Clear,clear-day
2024-07-29T09:30:00,18.4,74.13,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:31:00,18.1,74.08,0.0,0.0,,9.5,Clear,clear-day
2024-07-29T09:32:00,18.3,73.82,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:33:00,18.2,73.82,0.0,0.0,,8.9,Clear,clear-day
2024-07-29T09:34:00,18.3,73.56,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:35:00,18.5,73.93,0.0,0.0,,9.1,Clear,clear-day
2024-07-29T09:36:00,18.2,73.47,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:37:00,18.1,73.62,0.0,0.0,,9.5,Clear,clear-day
2024-07-29T09:38:00,18.3,72.99,0.0,0.0,,9.0,Clear,clear-day
2024-07-29T09:39:00,18.4,73.57,0.0,0.0,,9.3,Clear,clear-day
2024-07-29T09:40:00,18.3,73.25,0.0,0.0,,8.9,Clear,clear-day
2024-07-29T09:41:00,18.5,73.52,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:42:00,18.5,73.43,0.0,0.0,,8.8,Clear,clear-day
2024-07-29T09:43:00,18.5,73.53,0.0,0.0,,8.9,Clear,clear-day
2024-07-29T09:44:00,18.4,72.86,0.0,0.0,,8.6,Clear,clear-day
2024-07-29T09:45:00,18.4,72.87,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:46:00,18.5,72.81,0.0,0.0,,9.3,Clear,clear-day
2024-07-29T09:47:00,18.4,73.02,0.0,0.0,,8.9,Clear,clear-day
2024-07-29T09:48:00,18.5,72.12,0.0,0.0,,9.5,Clear,clear-day
2024-07-29T09:49:00,18.4,73.09,0.0,0.0,,8.7,Clear,clear-day
2024-07-29T09:50:00,18.5,72.98,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:51:00,18.3,72.81,0.0,0.0,,8.8,Clear,clear-day
2024-07-29T09:52:00,18.4,72.05,0.0,0.0,,9.2,Clear,clear-day
2024-07-29T09:53:00,18.5,73.04,0.0,0.0,,9.4,Clear,clear-day
